,N1,add_closeness_centrality,add_average_degree_connectivity,add_avg_neighbor_deg,add_eigenvector_centrality_numpy,add_katz_centrality_numpy,avg_clustering,deg_cent,degree,degree_assortativity_coefficient,density,group_degree_centrality,large_clique_size,len_local_bridges,len_min_edge_dominating_set,len_min_maximal_matching,len_min_weighted_dominating_set,len_min_weighted_vertex_cover,ramsey_R2,mean_degree_mixing_matrix,nb_edges,nb_nodes,node_connectivity,treewidth_min_degree
1229,1537,0.5483870967741935,67.66071428571428,6.333333333333332,0.3040807604204833,0.258762263046728,0.397,0.1764705882352941,3,-0.6594741354672764,0.13725490196078433,0.17647058823529413,3,9,4,4,2,8,30,0.006944444444444444,21,18,1,2
1230,1538,0.5384615384615384,377.6428571428571,8.75,0.2879259439575629,0.21536326630562866,0.509,0.14285714285714285,8,-0.3770926904518932,0.06328320802005012,0.14285714285714285,5,12,20,20,9,40,80,0.002066115702479339,101,57,1,5
1231,1539,0.5081967213114754,241.70909090909092,31.0,0.10805190357118953,0.13454696172659672,0.526,0.03225806451612903,1,-0.5779435754726032,0.0907258064516129,0.03225806451612903,4,13,6,6,1,12,88,0.0009765625,45,32,1,3
1232,1542,0.6630434782608695,696.9690476190477,4.833333333333333,0.46137002030243796,0.4314391381034381,0.33799999999999997,0.4918032786885246,30,-0.2076927983670345,0.06980433632998413,0.4918032786885246,4,8,25,25,23,50,87,0.001040582726326743,132,62,1,5
1233,1544,0.6,13.0,3.0,0.2818451988548687,0.4511105021915277,0.586,0.3333333333333333,1,-0.7142857142857143,0.6666666666666666,0.3333333333333333,3,1,2,2,1,4,6,0.0625,4,4,1,2
1234,1545,0.53125,207.16666666666663,10.5,0.1535749548879496,0.2015199061340379,0.324,0.1176470588235294,2,-0.6180851063829789,0.19607843137254904,0.1176470588235294,4,7,5,5,2,10,24,0.004444444444444445,30,18,1,4
1235,1546,0.5068119891008175,3123.855312519013,39.6,0.05826568883674486,0.03502024072296782,0.63,0.02688172043010753,5,-0.3194155983860868,0.0213903743315508,0.026881720430107527,4,31,56,56,21,112,318,3.501277966457757e-05,372,187,1,7
1236,1547,0.5555555555555556,10.0,5.0,0.31622776601683816,0.3818155739753428,0.0,0.2,1,-1.0,0.3333333333333333,0.2,2,5,1,1,1,2,10,0.027777777777777776,5,6,1,1
1237,1548,0.6,26.8,4.0,0.3525589870759886,0.36085905088691017,0.504,0.3333333333333333,2,-0.3999999999999999,0.42857142857142855,0.3333333333333333,3,0,3,3,2,6,9,0.027777777777777776,9,7,1,2
1238,1549,0.5789473684210527,41.75,5.0,0.3958868565444931,0.31147989921234986,0.275,0.2727272727272727,3,-0.4831460674157302,0.2272727272727273,0.2727272727272727,3,4,4,4,3,8,15,0.020408163265306117,15,12,1,2
1239,1550,0.5042016806722689,2659.975011611129,63.0,0.05410331735419653,0.0366027991257076,0.594,0.016666666666666666,3,-0.3408338522482208,0.021608348680171884,0.016666666666666666,4,35,53,53,8,106,324,3.501277966457757e-05,352,181,1,6
1240,1553,0.5769230769230769,77.75,5.25,0.368299020166183,0.2817222668788505,0.42200000000000004,0.26666666666666666,4,-0.5450264861683343,0.20833333333333331,0.26666666666666666,3,3,6,6,3,12,18,0.015625,25,16,1,4
1241,1554,1.0,26.0,2.5,0.5590325523850367,0.4928749301938124,0.772,1.0,4,-0.5,0.7,1.0,3,0,2,2,1,4,6,0.04,7,5,2,2
1242,1555,0.6,57.5,4.25,0.4635030717534162,0.3309265195222345,0.09300000000000001,0.3333333333333333,4,-0.7361835245046923,0.19230769230769232,0.3333333333333333,3,7,3,3,3,6,18,0.020408163265306117,15,13,1,2
1243,1556,0.6,13.0,3.0,0.2818451988548684,0.4511105021915275,0.573,0.3333333333333333,1,-0.7142857142857144,0.6666666666666666,0.3333333333333333,3,1,1,1,1,2,6,0.0625,4,4,1,2
1244,1557,0.5454545454545454,197.03571428571428,8.25,0.2849074681099354,0.2311013834204033,0.27699999999999997,0.16666666666666666,4,-0.6439004198450713,0.13333333333333333,0.16666666666666666,3,8,7,7,5,14,39,0.008264462809917356,40,25,1,4
1245,1558,0.5273972602739726,540.5362811791383,10.5,0.10295276509139102,0.1228263280907947,0.257,0.1038961038961039,8,-0.5509306922840805,0.032301032301032304,0.1038961038961039,4,50,14,14,12,28,180,0.0002295684113865932,97,78,1,3
1246,1559,0.75,4.0,2.0,0.49999999999999983,0.5,0.0,0.6666666666666666,2,0.0,0.6666666666666666,0.6666666666666666,2,0,2,2,2,4,4,0.1111111111111111,4,4,2,2
1247,1560,0.514018691588785,324.7248803827752,19.33333333333333,0.11181764094275357,0.13072571171278582,0.337,0.054545454545454536,3,-0.4452130368358513,0.052597402597402594,0.054545454545454536,3,22,13,13,3,26,87,0.0005408328826392644,81,56,1,3
1248,1561,0.5108695652173914,409.92361111111114,25.0,0.11597993495110152,0.12536672066421395,0.43200000000000005,0.0425531914893617,2,-0.4867276180380725,0.06382978723404255,0.0425531914893617,3,18,13,13,2,26,87,0.0005408328826392644,72,48,1,3
1249,1562,0.5029239766081871,2590.260409745294,92.5,0.05457122264090907,0.04576161130564402,0.652,0.011627906976744186,2,-0.3602205786463868,0.02271810727248286,0.011627906976744186,4,30,50,50,3,100,306,3.501277966457757e-05,338,173,1,4
1250,1563,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1251,1564,0.55,137.33333333333334,5.5,0.10241407184168089,0.22378572629099192,0.511,0.18181818181818185,2,-0.08814741035856576,0.3484848484848485,0.18181818181818185,5,1,5,5,5,10,16,0.012345679012345678,23,12,1,4
1252,1565,0.5029411764705882,2773.4450906816764,87.5,0.04882442920307017,0.03375975621962268,0.619,0.011695906432748536,2,-0.3553599685587175,0.023051815585475317,0.011695906432748536,4,26,53,53,7,106,297,3.501277966457757e-05,339,172,1,4
1253,1566,0.5581395348837209,98.61071428571431,4.8,0.32586385610956226,0.2520692022485937,0.158,0.2083333333333333,5,-0.6073717948717948,0.11333333333333333,0.20833333333333331,3,8,7,7,7,14,42,0.012345679012345678,34,25,1,3
1254,1567,0.6111111111111112,75.0,4.5,0.39990754473625567,0.32976557178124144,0.321,0.3636363636363637,4,-0.2762039660056657,0.2575757575757576,0.3636363636363637,4,3,4,4,3,8,24,0.020408163265306117,17,12,1,3
1255,1568,0.5057471264367817,2780.17875214602,49.0,0.06309338964188946,0.05425486568141485,0.607,0.022727272727272728,4,-0.3543854111045676,0.021828454031843858,0.022727272727272728,4,34,52,52,22,104,315,3.5012779664577565e-05,340,177,1,4
1256,1570,0.6,54.5,4.0,0.25847744444160486,0.3154166285322765,0.415,0.3333333333333333,3,-0.503267973856209,0.3333333333333333,0.3333333333333333,4,1,4,4,2,8,12,0.020408163265306117,15,10,1,3
1257,1571,0.5555555555555556,19.0,5.0,0.25963062033913525,0.3680017698370711,0.318,0.2,1,-0.8333333333333331,0.4,0.2,3,3,2,2,1,4,12,0.027777777777777776,6,6,1,2
1258,1572,0.5108695652173914,1857.2287712287714,27.25,0.07578817702279851,0.06874785616465462,0.475,0.0425531914893617,4,-0.3116304582413173,0.050391937290033585,0.0425531914893617,5,13,26,26,10,52,159,0.0001602307322544464,225,95,1,7
1259,1573,0.5147058823529411,259.71964285714284,17.5,0.10631160927067716,0.13711531764867874,0.447,0.057142857142857134,2,-0.5484340153204693,0.07936507936507936,0.057142857142857134,4,18,8,8,6,16,75,0.0008650519031141869,50,36,1,3
1260,1574,0.5102040816326531,562.2930894308943,26.0,0.09777237771690081,0.104277007951503,0.299,0.04,3,-0.5212694980112057,0.036842105263157884,0.04,4,41,14,14,13,28,232,0.00022956841138659318,105,76,1,4
1261,1575,0.5714285714285714,16.0,4.0,0.27139409564270406,0.4035408033175569,0.462,0.25,1,-0.8055555555555557,0.5,0.25,3,2,2,2,1,4,6,0.04,5,5,1,2
1262,1578,0.6,6.0,3.0,0.40824829046386296,0.476910483238266,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
1263,1579,0.6470588235294118,81.33333333333333,3.6,0.3859452105486768,0.34228052577778634,0.307,0.4545454545454546,5,-0.09870129870129872,0.2727272727272727,0.4545454545454545,3,4,5,5,6,10,15,0.020408163265306117,18,12,1,3
1264,1580,0.5428571428571428,390.6369047619048,9.166666666666666,0.2450188470169579,0.21475412403339045,0.5760000000000001,0.15789473684210525,6,-0.2989182862991093,0.09581646423751687,0.15789473684210525,4,7,13,13,6,26,56,0.002066115702479339,71,39,1,5
1265,1581,0.5130434782608696,434.53888888888883,21.33333333333333,0.1295071435550522,0.13388482080549202,0.43200000000000005,0.05084745762711865,3,-0.5004423331662817,0.05254237288135593,0.05084745762711865,4,24,14,14,2,28,82,0.0004938271604938272,93,60,1,4
1266,1583,0.5287356321839081,608.0575163398693,11.7,0.26305378129890483,0.21189654671725697,0.23399999999999999,0.10869565217391304,10,-0.5069589064724048,0.03342683496961197,0.10869565217391304,5,46,22,22,16,44,276,0.0008163265306122449,143,93,1,5
1267,1585,0.56,106.75,6.666666666666668,0.27855441316618257,0.26011984525538584,0.37799999999999995,0.21428571428571427,3,-0.3722627737226277,0.22857142857142854,0.21428571428571427,3,3,6,6,3,12,18,0.008264462809917354,24,15,1,3
1268,1586,0.5365853658536586,168.84848484848484,9.0,0.18233073343820866,0.19984813767797374,0.626,0.13636363636363635,3,-0.4252849633060948,0.16600790513833993,0.13636363636363635,4,0,8,8,2,16,33,0.00390625,42,23,1,3
1269,1587,0.52,224.86666666666667,15.0,0.13680013996613768,0.16199695310483375,0.48,0.07692307692307693,2,-0.5683704495028351,0.1168091168091168,0.07692307692307693,5,12,6,6,1,12,80,0.0013717421124828533,41,27,1,4
1270,1590,0.6,53.5,5.0,0.2595948608926894,0.3279245019194519,0.693,0.3333333333333333,2,-0.4680851063829787,0.5714285714285714,0.3333333333333333,3,0,3,3,2,6,9,0.027777777777777776,12,7,2,3
1271,1591,0.6666666666666666,4.0,2.0,0.4999999999999999,0.5598852584152163,0.0,0.5,1,-1.0,0.6666666666666666,0.5,2,2,1,1,1,2,4,0.1111111111111111,2,3,1,1
1272,1592,0.5238095238095238,346.5446428571429,12.6,0.16418586311031577,0.17097144700690695,0.252,0.09090909090909093,5,-0.3658173203662993,0.056493506493506485,0.09090909090909093,5,22,14,14,5,28,152,0.0009765625,87,56,1,5
1273,1593,0.7272727272727273,80.0,4.4,0.444484569210578,0.38169297272473773,0.42700000000000005,0.625,5,-0.3849658314350797,0.4444444444444444,0.625,4,2,3,3,2,6,16,0.020408163265306117,16,9,1,4
1274,1594,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1275,1595,0.5714285714285714,16.0,4.0,0.27139409564270445,0.403540803317557,0.402,0.25,1,-0.8055555555555557,0.5,0.25,3,2,2,2,1,4,6,0.04,5,5,1,2
1276,1597,0.6666666666666666,5.333333333333334,2.0,0.5773502691896261,0.4667572150637692,0.0,0.5,2,-0.3333333333333334,0.4,0.5,2,4,2,2,2,4,4,0.1111111111111111,4,5,1,1
1277,1598,0.5806451612903226,239.65,8.0,0.2924493415367023,0.2612650152735426,0.53,0.2777777777777778,5,-0.3511836265000822,0.2280701754385965,0.2777777777777778,5,2,7,7,4,14,55,0.004444444444444444,39,19,1,4
1278,1599,0.5081967213114754,2673.6899305555553,31.33333333333333,0.04932066779979862,0.011797564508506948,0.603,0.03225806451612903,6,-0.3281303496760567,0.020700362256339484,0.03225806451612903,4,32,56,56,24,112,315,3.501277966457757e-05,360,187,1,5
1279,1600,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1280,1601,0.5454545454545454,58.66666666666667,6.0,0.15035288315916215,0.2962771231738941,0.6659999999999999,0.16666666666666666,1,-0.5424354243542434,0.5238095238095238,0.16666666666666666,4,1,2,2,1,4,12,0.020408163265306117,11,7,1,3
1281,1602,0.5454545454545454,448.81666666666666,7.4,0.23185328940203467,0.21799588566305775,0.281,0.16666666666666666,10,-0.3989674926315401,0.061748633879781425,0.16666666666666666,4,15,18,18,22,36,104,0.002066115702479339,113,61,1,6
1282,1603,0.6,6.0,3.0,0.408248290463863,0.476910483238266,0.0,0.3333333333333333,1,-1.0,0.5,0.3333333333333333,2,3,1,1,1,2,6,0.0625,3,4,1,1
1283,1604,0.5058823529411764,2793.3234579105133,45.0,0.05641695700772213,0.04233442466400268,0.631,0.02325581395348837,4,-0.3546639277424857,0.022785320607608548,0.02325581395348837,4,27,53,53,24,106,300,3.501277966457757e-05,339,173,1,5
1284,1605,0.5428571428571428,192.9,7.666666666666668,0.14281856817838381,0.19664287937017247,0.608,0.15789473684210525,3,-0.4901386663720239,0.19473684210526315,0.15789473684210525,4,0,7,7,6,14,24,0.00390625,37,20,1,3
1285,1606,0.5555555555555556,177.83333333333337,6.666666666666668,0.207903552825336,0.23558222518846936,0.524,0.2,3,-0.4298578199052133,0.2333333333333333,0.2,4,2,6,6,4,12,32,0.006944444444444443,28,16,1,3
1286,1607,0.5217391304347826,414.0787878787879,12.666666666666664,0.08796841581848003,0.1270998241142431,0.456,0.08333333333333333,3,-0.4062579398246712,0.10510510510510512,0.08333333333333333,4,10,12,12,7,24,63,0.001040582726326743,70,37,1,4
1287,1608,0.6,160.0,4.5,0.17159081966074824,0.25362561436550657,0.512,0.3333333333333333,4,-0.26538791869453193,0.3333333333333333,0.3333333333333333,5,2,5,5,7,10,18,0.012345679012345682,26,13,1,4
1288,1609,0.5483870967741935,36.714285714285715,5.666666666666668,0.2870991407671771,0.26922491883381194,0.0,0.1764705882352941,3,-0.6688374336710081,0.1111111111111111,0.17647058823529413,2,17,3,3,3,6,30,0.008264462809917356,17,18,1,1
1289,1610,0.5573770491803278,305.40476190476187,5.857142857142858,0.20451998699027887,0.21550415337271744,0.457,0.2058823529411765,7,-0.37707416528725424,0.1092436974789916,0.2058823529411765,4,3,9,9,12,18,60,0.00390625,65,35,1,4
1290,1611,0.5555555555555556,140.41666666666669,5.5,0.13004791656949727,0.2313276077008187,0.657,0.2,2,-0.4164790634849167,0.4,0.2,5,0,4,4,2,8,16,0.012345679012345678,22,11,2,4
1291,1612,0.5714285714285714,16.0,4.0,0.27139409564270456,0.403540803317557,0.429,0.25,1,-0.8055555555555556,0.5,0.25,3,2,1,1,1,2,9,0.04,5,5,1,2
1292,1613,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1293,1615,0.5714285714285714,8.0,4.0,0.3535533905932738,0.42183074386605374,0.0,0.25,1,-1.0,0.4,0.25,2,4,1,1,1,2,8,0.04,4,5,1,1
1294,1616,0.5633802816901409,256.3575757575758,5.888888888888888,0.28794751621230463,0.2596143311699202,0.3,0.225,9,-0.30450735361847153,0.07439024390243902,0.225,4,11,14,14,13,28,60,0.0025,61,41,1,3
1295,1617,0.5238095238095238,100.0,11.0,0.126736447540023,0.22207979822037024,0.534,0.09090909090909093,1,-0.7786561264822135,0.2727272727272727,0.09090909090909093,4,4,3,3,1,6,18,0.006944444444444444,18,12,1,3
1296,1618,0.5384615384615384,161.66666666666666,8.4,0.33558724561378617,0.2287807887339147,0.32899999999999996,0.14285714285714285,5,-0.6086943992161498,0.07142857142857142,0.14285714285714285,3,18,9,9,4,18,78,0.0034602076124567475,45,36,1,2
1297,1619,0.5245901639344263,180.1875,12.0,0.15274673215163356,0.1815501964299361,0.26899999999999996,0.09375,3,-0.527026035936927,0.08901515151515152,0.09375,4,16,7,7,3,14,72,0.001736111111111111,47,33,1,3
1298,1620,0.5082417582417582,3205.822574752173,35.333333333333336,0.05767529988612744,0.011638654388985805,0.61,0.032432432432432434,6,-0.3179439625808406,0.022202848009299617,0.032432432432432434,4,31,59,59,5,118,321,3.501277966457757e-05,382,186,1,6
1299,1621,0.625,12.5,2.5,0.35720800031722566,0.4096281640053598,0.382,0.4,2,-0.09090909090909086,0.4,0.4,3,3,3,3,2,6,9,0.0625,6,6,1,2
1300,1623,0.6105263157894737,1515.9211760461762,4.9523809523809526,0.36315495259927355,0.3629184616888088,0.327,0.3620689655172414,42,-0.21587391929263045,0.04008252284114353,0.3620689655172414,5,14,44,44,55,88,156,0.0004725897920604914,272,117,1,11
1301,1624,0.5534591194968553,982.1323529411764,6.647058823529411,0.18075433854032583,0.2003956375975261,0.305,0.19318181818181815,17,-0.2887120771193513,0.04800817160367722,0.19318181818181815,5,20,29,29,29,58,144,0.0009182736455463727,188,89,1,8
1302,1625,0.5145631067961165,328.4297082228117,18.33333333333333,0.15875576343417322,0.1497362899669802,0.284,0.05660377358490566,3,-0.5904576826566367,0.05241090146750524,0.05660377358490566,4,29,8,8,5,16,114,0.0008163265306122449,75,54,1,3
1303,1626,0.5263157894736842,38.0,10.0,0.18867278701272316,0.2587406448772119,0.552,0.1,1,-0.6783369803063458,0.2363636363636364,0.1,3,4,3,3,1,6,21,0.008264462809917356,13,11,1,2
1304,1627,0.5303030303030303,312.0418803418803,10.5,0.19774889211603813,0.1868214349715783,0.58,0.11428571428571427,4,-0.5620818756521206,0.0984126984126984,0.11428571428571427,4,9,9,9,3,18,64,0.00390625,62,36,1,3
1305,1629,0.6153846153846154,43.25,3.333333333333333,0.26077865902157243,0.34295981942687553,0.579,0.375,3,-0.4150943396226414,0.3333333333333333,0.375,3,2,2,2,2,4,12,0.027777777777777773,12,9,1,2
1306,1630,0.5483870967741935,93.57142857142857,7.0,0.31924388791020814,0.2568745026239261,0.461,0.1764705882352941,3,-0.4778947368421053,0.1568627450980392,0.17647058823529413,4,7,5,5,3,10,44,0.012345679012345678,24,18,1,3
1307,1631,0.5454545454545454,171.08333333333334,6.0,0.09870416084547189,0.19702167426039846,0.584,0.16666666666666666,2,-0.4619506966773847,0.35897435897435903,0.16666666666666666,4,0,5,5,3,10,24,0.008264462809917354,28,13,2,4
1308,1632,0.56,140.06666666666666,7.0,0.21780590558502025,0.244090192313045,0.42,0.21428571428571427,3,-0.3944174757281553,0.2571428571428571,0.21428571428571427,4,2,5,5,3,10,24,0.006944444444444444,27,15,1,4
1309,1633,0.5555555555555556,19.0,5.0,0.2596306203391353,0.3680017698370712,0.34600000000000003,0.2,1,-0.8333333333333331,0.4,0.2,3,3,2,2,1,4,8,0.027777777777777776,6,6,1,2
1310,1634,0.5714285714285714,116.04761904761904,4.5,0.34058220966479064,0.2751136333236633,0.35200000000000004,0.25,6,-0.3675213675213676,0.10666666666666667,0.25,3,8,9,9,7,18,42,0.008264462809917356,32,25,1,2
1311,1635,0.5285714285714286,203.875,9.75,0.14607998784760207,0.1886505574588819,0.588,0.10810810810810813,4,-0.43176178660049613,0.08677098150782361,0.10810810810810813,4,6,13,13,7,26,63,0.00308641975308642,61,38,1,3
1312,1636,0.5126903553299492,678.3446083476273,24.4,0.11558399300001213,0.1180637158664542,0.314,0.049504950495049514,5,-0.5245962650986044,0.0287322849932052,0.049504950495049514,4,53,21,21,12,42,231,0.0001777777777777778,148,102,1,4
1313,1637,0.5238095238095238,64.3,12.0,0.23064281304092135,0.21336781448505224,0.10300000000000001,0.09090909090909093,2,-0.8454237883914058,0.09881422924901186,0.09090909090909093,3,16,3,3,2,6,39,0.00390625,25,23,1,2
1314,1638,0.5384615384615384,40.5,7.0,0.19662006510385016,0.3004885013103752,0.603,0.14285714285714285,1,-0.6493055555555557,0.35714285714285715,0.14285714285714285,3,2,3,3,1,6,8,0.015625,10,8,1,2
1315,1640,0.5086705202312138,1691.55615942029,33.333333333333336,0.07026577317394073,0.06410073531050242,0.555,0.03409090909090909,3,-0.3234738097969829,0.05515832482124617,0.03409090909090909,5,8,26,26,7,52,138,0.0001602307322544464,216,89,1,8
1316,1641,0.5714285714285714,61.0,5.0,0.33535520304427474,0.3032449222812868,0.145,0.25,3,-0.6323731138545953,0.1794871794871795,0.25,3,9,3,3,3,6,20,0.01,14,13,1,2
1317,1642,0.8,10.666666666666666,1.3333333333333333,0.6532814824381884,0.5028663341545703,0.0,0.75,3,-0.6666666666666669,0.4,0.75,2,4,2,2,2,4,6,0.0625,4,5,1,1
1318,1643,0.5714285714285714,8.0,4.0,0.35355339059327395,0.4218307438660538,0.0,0.25,1,-1.0,0.4,0.25,2,4,1,1,1,2,8,0.04,4,5,1,1
1319,1644,0.5098039215686274,365.65,27.5,0.1343709724765832,0.13492556233533762,0.371,0.038461538461538464,2,-0.6700424366575544,0.05587808417997097,0.038461538461538464,4,26,11,11,2,22,140,0.0008163265306122449,77,53,1,3
1320,1645,0.5833333333333334,102.55,5.0,0.32621991569101955,0.2948104381777431,0.369,0.2857142857142857,4,-0.31687014428412874,0.2,0.2857142857142857,3,6,5,5,5,10,18,0.015625,21,15,1,2
1321,1646,0.5029940119760479,2597.873189726003,85.0,0.05101974980000244,0.04031340308224865,0.665,0.011904761904761904,2,-0.370078650159055,0.02310510002817695,0.011904761904761904,4,29,50,50,1,100,297,3.501277966457757e-05,328,169,1,4
1322,1647,0.6111111111111112,63.33333333333333,4.0,0.31927129292605266,0.31878847815125994,0.452,0.3636363636363637,4,-0.5435190983093301,0.2575757575757576,0.3636363636363637,3,3,5,5,3,10,21,0.012345679012345678,17,12,1,2
1323,1648,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1324,1649,0.5238095238095238,39.0,11.0,0.19128021720222074,0.2520659374075794,0.35200000000000004,0.09090909090909093,1,-0.7887664606288635,0.19696969696969696,0.09090909090909093,3,7,3,3,1,6,27,0.006944444444444444,13,12,1,2
1325,1651,0.5079365079365079,1694.3138092843976,37.66666666666666,0.08073550703967486,0.07751119826256096,0.5329999999999999,0.03125,3,-0.36519407182237096,0.044673539518900345,0.03125,5,17,26,26,2,52,168,0.0001602307322544464,208,97,1,7
1326,1652,0.5555555555555556,76.97916666666667,5.2,0.41741951050366377,0.2658834864286204,0.059000000000000004,0.2,5,-0.6854313265572063,0.08923076923076922,0.2,3,18,5,5,6,10,54,0.015625,29,26,1,3
1327,1653,0.5862068965517241,178.5,5.6,0.30926014450809364,0.2681516370511776,0.374,0.29411764705882354,5,-0.3950258805706349,0.2222222222222222,0.29411764705882354,3,1,7,7,4,14,18,0.008264462809917356,34,18,1,4
1328,1654,0.5181818181818182,273.77287581699346,14.5,0.11672219438321198,0.14392619073673718,0.37,0.07017543859649122,4,-0.4292607424167281,0.049606775559588624,0.07017543859649122,4,24,15,15,4,30,152,0.0005948839976204639,82,58,1,3
1329,1656,0.50920245398773,1583.7901587301587,32.0,0.07910461103624292,0.07628240908118639,0.56,0.03614457831325302,3,-0.34521020444462164,0.053069420539300055,0.03614457831325301,5,14,23,23,6,46,200,0.0001602307322544464,185,84,1,8
1330,1657,0.8,26.0,3.0,0.4699592805488338,0.4552508897210023,0.77,0.75,3,-0.5,0.7,0.75,3,0,2,2,1,4,6,0.04,7,5,2,2
1331,1658,0.5128205128205128,496.9375,21.5,0.09115265926311862,0.11632055527690413,0.47100000000000003,0.05,2,-0.4906591855137677,0.08658536585365853,0.05,4,12,10,10,4,20,93,0.0007304601899196492,71,41,1,4
1332,1659,0.6666666666666666,15.0,3.0,0.4907986355208505,0.4504497694665958,0.337,0.5,2,-0.5625,0.5,0.5,3,2,1,1,2,2,6,0.0625,5,5,1,2
1333,1660,0.5306122448979592,224.86666666666667,11.0,0.1643955831246379,0.17999661456092636,0.47700000000000004,0.1153846153846154,3,-0.5683704495028351,0.1168091168091168,0.1153846153846154,5,12,6,6,1,12,80,0.0013717421124828533,41,27,1,4
1334,1661,0.512987012987013,678.6313492063492,20.75,0.09737924309957752,0.12982968402452608,0.32,0.05063291139240506,4,-0.5076980790412272,0.041772151898734185,0.05063291139240506,5,30,19,19,6,38,156,0.0008163265306122447,132,80,1,5
1335,1662,0.5714285714285714,82.5,5.0,0.3964320445449176,0.2931283401310429,0.05,0.25,4,-0.5571054925893633,0.13970588235294118,0.25,3,10,4,4,5,8,18,0.009999999999999998,19,17,1,2
1336,1663,0.5555555555555556,236.76666666666665,6.333333333333332,0.12312302358182879,0.19991092821726272,0.502,0.2,3,-0.32598465802875004,0.2833333333333333,0.2,5,1,7,7,7,14,24,0.005102040816326529,34,16,1,4
1337,1664,0.625,48.33333333333334,3.25,0.4048390453278627,0.35014042683022184,0.401,0.4,4,-0.36706349206349215,0.2363636363636364,0.4,3,5,4,4,5,8,18,0.020408163265306117,13,11,1,2
1338,1665,0.5084745762711864,572.3457013574659,30.5,0.08649090241322523,0.10151823895571274,0.342,0.03333333333333333,4,-0.531521962584801,0.02231404958677686,0.03333333333333333,4,65,24,24,22,48,270,0.0001777777777777778,162,121,1,3
1339,1666,0.5681818181818182,95.28571428571428,4.833333333333333,0.46951443760058487,0.2837803937614488,0.109,0.24,6,-0.4810461357625625,0.09230769230769233,0.24,3,14,7,7,6,14,36,0.01,30,26,1,2
1340,1667,0.5483870967741935,81.0,6.0,0.30433987906974286,0.2544636053377757,0.264,0.1764705882352941,3,-0.6410256410256411,0.1568627450980392,0.17647058823529413,3,4,5,5,3,10,21,0.015625,24,18,1,3
1341,1668,0.5625,27.666666666666664,4.5,0.2512538183242664,0.3116592286273903,0.177,0.2222222222222222,2,-0.7201166180758017,0.2222222222222222,0.2222222222222222,3,7,3,3,3,6,14,0.012345679012345678,10,10,1,2
1342,1670,0.5555555555555556,251.10119047619045,6.6,0.2326850785557666,0.22340406919616432,0.262,0.2,5,-0.40339398895931294,0.1476923076923077,0.2,4,7,9,9,7,18,52,0.005917159763313609,48,26,1,4
1343,1671,0.575,89.31071428571428,4.5,0.3903105671811739,0.2829929282180026,0.263,0.2608695652173913,6,-0.31243097312553697,0.11231884057971014,0.2608695652173913,3,9,8,8,7,16,39,0.008264462809917356,31,24,1,3
1344,1672,0.5454545454545454,57.0,6.0,0.1567441271088731,0.3050686759834528,0.557,0.16666666666666666,1,-0.7028985507246377,0.4761904761904762,0.16666666666666666,4,2,2,2,1,4,16,0.020408163265306117,10,7,1,3
1345,1673,1.0,1.0,1.0,0.0,0.7071067811865476,0.0,1.0,1,0.0,1.0,1.0,2,1,1,1,1,2,2,0.25,1,2,1,1
1346,1674,0.5223880597014925,231.71153846153842,12.333333333333336,0.1154507031807103,0.15371049395415934,0.46,0.08571428571428573,3,-0.4871002571266378,0.08095238095238096,0.08571428571428573,4,13,8,8,6,16,92,0.0009765625,51,36,1,3
1347,1676,0.5287356321839081,312.8021367521368,10.4,0.14266194295302423,0.16411588663188414,0.41,0.10869565217391304,5,-0.35548698533862744,0.07678075855689177,0.10869565217391304,5,13,14,14,5,28,130,0.0009765625,83,47,1,5
1348,1677,0.5210084033613446,559.9038461538462,17.2,0.18651179201761714,0.17447729516252475,0.39,0.08064516129032258,5,-0.4791036316271176,0.04966717869943677,0.08064516129032258,4,24,14,14,5,28,135,0.0007304601899196494,97,63,1,3
1349,1678,0.5454545454545454,41.7,6.0,0.22027352094234476,0.2710449851974001,0.402,0.16666666666666666,2,-0.6103127641589181,0.19230769230769232,0.16666666666666666,3,7,4,4,2,8,27,0.01,15,13,1,2
1350,1679,0.6363636363636364,47.33333333333333,3.333333333333333,0.3181339059923997,0.3582160772155533,0.20199999999999999,0.42857142857142855,3,-0.543859649122807,0.3928571428571429,0.42857142857142855,3,2,4,4,4,8,12,0.027777777777777776,11,8,1,3
1351,1680,0.5714285714285714,50.5,5.5,0.2434879444637107,0.3025982752922115,0.65,0.25,2,-0.5757575757575759,0.3611111111111111,0.25,4,2,3,3,1,6,15,0.012345679012345678,13,9,1,3
